account_id,owner_entity_id,owner_entity_type,account_type,currency,opened_at,status,home_branch,initial_balance,bank_id
ACCT-000832,CUST-000699,CUSTOMER,SAVINGS,VND,2025-02-12T08:59:59Z,ACTIVE,BR-452,53575635,BANK-TCB-002
ACCT-000833,CUST-000700,CUSTOMER,PAYMENT,VND,2024-05-26T00:59:59Z,ACTIVE,BR-144,21487440,BANK-TCB-002
ACCT-000834,CUST-000701,CUSTOMER,SAVINGS,VND,2022-10-18T10:59:59Z,ACTIVE,BR-747,41022712,BANK-VCB-001
ACCT-000835,CUST-000702,CUSTOMER,PAYMENT,VND,2024-04-03T04:59:59Z,ACTIVE,BR-313,86037088,BANK-TCB-002
ACCT-000836,CUST-000703,CUSTOMER,PAYMENT,VND,2025-07-14T01:59:59Z,ACTIVE,BR-336,28926138,BANK-TCB-002
ACCT-000837,CUST-000704,CUSTOMER,PAYMENT,VND,2025-02-18T00:59:59Z,ACTIVE,BR-333,56681533,BANK-MBB-003
ACCT-000838,CUST-000705,CUSTOMER,PAYMENT,VND,2024-08-24T10:59:59Z,ACTIVE,BR-930,52727084,BANK-VCB-001
ACCT-000839,CUST-000706,CUSTOMER,PAYMENT,VND,2025-04-29T06:59:59Z,ACTIVE,BR-167,26454818,BANK-VCB-001
ACCT-000840,CUST-000706,CUSTOMER,PAYMENT,VND,2023-12-17T08:59:59Z,ACTIVE,BR-797,6169904,BANK-VPB-005
ACCT-000841,CUST-000707,CUSTOMER,PAYMENT,VND,2025-09-01T10:59:59Z,ACTIVE,BR-745,136475969,BANK-ACB-004
ACCT-000842,CUST-000708,CUSTOMER,SAVINGS,VND,2021-07-19T09:59:59Z,ACTIVE,BR-610,20651132,BANK-VCB-001
ACCT-000843,CUST-000709,CUSTOMER,SAVINGS,VND,2025-10-06T10:59:59Z,ACTIVE,BR-141,37962141,BANK-VCB-001
ACCT-000844,CUST-000709,CUSTOMER,PAYMENT,VND,2025-02-21T00:59:59Z,ACTIVE,BR-136,40220074,BANK-ACB-004
ACCT-000845,CUST-000710,CUSTOMER,PAYMENT,VND,2023-01-18T04:59:59Z,ACTIVE,BR-699,11283885,BANK-MBB-003
ACCT-000846,CUST-000711,CUSTOMER,PAYMENT,VND,2024-11-17T05:59:59Z,ACTIVE,BR-191,117509515,BANK-MBB-003
ACCT-000847,CUST-000711,CUSTOMER,PAYMENT,VND,2025-10-13T08:59:59Z,ACTIVE,BR-238,136748961,BANK-TCB-002
ACCT-000848,CUST-000712,CUSTOMER,PAYMENT,VND,2024-12-06T11:59:59Z,ACTIVE,BR-945,152082369,BANK-TCB-002
ACCT-000849,CUST-000713,CUSTOMER,PAYMENT,VND,2021-08-24T10:59:59Z,ACTIVE,BR-908,27350555,BANK-MBB-003
ACCT-000850,CUST-000714,CUSTOMER,PAYMENT,VND,2025-08-06T03:59:59Z,ACTIVE,BR-603,9633402,BANK-VCB-001
ACCT-000851,CUST-000715,CUSTOMER,SAVINGS,VND,2023-03-31T08:59:59Z,ACTIVE,BR-465,98409599,BANK-ACB-004
ACCT-000852,CUST-000716,CUSTOMER,PAYMENT,VND,2025-05-05T05:59:59Z,ACTIVE,BR-460,31633789,BANK-VPB-005
ACCT-000853,CUST-000717,CUSTOMER,PAYMENT,VND,2025-07-12T07:59:59Z,ACTIVE,BR-341,39401567,BANK-ACB-004
ACCT-000854,CUST-000718,CUSTOMER,SAVINGS,VND,2021-09-29T09:59:59Z,ACTIVE,BR-365,50969427,BANK-TCB-002
ACCT-000855,CUST-000719,CUSTOMER,PAYMENT,VND,2023-05-07T00:59:59Z,ACTIVE,BR-795,73354818,BANK-MBB-003
ACCT-000856,CUST-000720,CUSTOMER,SAVINGS,VND,2025-06-05T09:59:59Z,ACTIVE,BR-248,77895700,BANK-TCB-002
ACCT-000857,CUST-000720,CUSTOMER,PAYMENT,VND,2025-09-14T10:59:59Z,ACTIVE,BR-917,39376272,BANK-VPB-005
ACCT-000858,CUST-000721,CUSTOMER,PAYMENT,VND,2025-05-12T03:59:59Z,ACTIVE,BR-648,13994456,BANK-MBB-003
ACCT-000859,CUST-000722,CUSTOMER,PAYMENT,VND,2023-05-01T11:59:59Z,ACTIVE,BR-408,86118097,BANK-MBB-003
ACCT-000860,CUST-000723,CUSTOMER,PAYMENT,VND,2021-08-15T10:59:59Z,ACTIVE,BR-574,20844850,BANK-MBB-003
ACCT-000861,CUST-000723,CUSTOMER,PAYMENT,VND,2025-05-03T08:59:59Z,ACTIVE,BR-835,22784789,BANK-ACB-004
ACCT-000862,CUST-000724,CUSTOMER,PAYMENT,VND,2023-10-06T06:59:59Z,ACTIVE,BR-187,64487351,BANK-VPB-005
ACCT-000863,CUST-000725,CUSTOMER,PAYMENT,VND,2025-06-20T07:59:59Z,ACTIVE,BR-779,59119306,BANK-MBB-003
ACCT-000864,CUST-000726,CUSTOMER,PAYMENT,VND,2024-04-03T02:59:59Z,ACTIVE,BR-370,52190467,BANK-MBB-003
ACCT-000865,CUST-000727,CUSTOMER,PAYMENT,VND,2023-01-27T04:59:59Z,ACTIVE,BR-552,40007387,BANK-TCB-002
ACCT-000866,CUST-000727,CUSTOMER,SAVINGS,VND,2022-04-22T05:59:59Z,ACTIVE,BR-161,128487427,BANK-TCB-002
ACCT-000867,CUST-000728,CUSTOMER,PAYMENT,VND,2025-03-28T09:59:59Z,ACTIVE,BR-973,8542042,BANK-TCB-002
ACCT-000868,CUST-000729,CUSTOMER,PAYMENT,VND,2025-03-13T02:59:59Z,ACTIVE,BR-264,78069002,BANK-ACB-004
ACCT-000869,CUST-000729,CUSTOMER,SAVINGS,VND,2023-10-26T04:59:59Z,ACTIVE,BR-218,31468015,BANK-VPB-005
ACCT-000870,CUST-000730,CUSTOMER,SAVINGS,VND,2024-09-27T00:59:59Z,ACTIVE,BR-261,30542074,BANK-VPB-005
ACCT-000871,CUST-000731,CUSTOMER,SAVINGS,VND,2025-01-27T08:59:59Z,ACTIVE,BR-840,73462439,BANK-TCB-002
ACCT-000872,CUST-000732,CUSTOMER,PAYMENT,VND,2024-10-08T02:59:59Z,ACTIVE,BR-753,45720289,BANK-VPB-005
ACCT-000873,CUST-000733,CUSTOMER,PAYMENT,VND,2022-07-08T23:59:59Z,ACTIVE,BR-221,57506916,BANK-VPB-005
ACCT-000874,CUST-000734,CUSTOMER,PAYMENT,VND,2024-05-11T00:59:59Z,ACTIVE,BR-614,20866033,BANK-ACB-004
ACCT-000875,CUST-000735,CUSTOMER,PAYMENT,VND,2025-09-05T05:59:59Z,ACTIVE,BR-265,68012415,BANK-ACB-004
ACCT-000876,CUST-000736,CUSTOMER,PAYMENT,VND,2025-10-05T10:59:59Z,ACTIVE,BR-948,71751850,BANK-VPB-005
ACCT-000877,CUST-000736,CUSTOMER,SAVINGS,VND,2024-12-17T03:59:59Z,ACTIVE,BR-185,119933639,BANK-MBB-003
ACCT-000878,CUST-000737,CUSTOMER,PAYMENT,VND,2025-03-24T08:59:59Z,ACTIVE,BR-765,51030452,BANK-TCB-002
ACCT-000879,CUST-000737,CUSTOMER,PAYMENT,VND,2025-04-07T03:59:59Z,ACTIVE,BR-657,33511758,BANK-TCB-002
ACCT-000880,CUST-000738,CUSTOMER,PAYMENT,VND,2022-02-24T04:59:59Z,ACTIVE,BR-191,47780881,BANK-VCB-001
ACCT-000881,CUST-000738,CUSTOMER,PAYMENT,VND,2021-06-25T01:59:59Z,ACTIVE,BR-762,85821658,BANK-VPB-005
ACCT-000882,CUST-000739,CUSTOMER,PAYMENT,VND,2025-03-09T03:59:59Z,ACTIVE,BR-231,32444009,BANK-VCB-001
ACCT-000883,CUST-000740,CUSTOMER,PAYMENT,VND,2025-04-22T08:59:59Z,ACTIVE,BR-632,79312945,BANK-VPB-005
ACCT-000884,CUST-000741,CUSTOMER,SAVINGS,VND,2023-08-28T23:59:59Z,ACTIVE,BR-255,25402218,BANK-TCB-002
ACCT-000885,CUST-000742,CUSTOMER,SAVINGS,VND,2025-04-12T10:59:59Z,ACTIVE,BR-928,46440833,BANK-VCB-001
ACCT-000886,CUST-000743,CUSTOMER,PAYMENT,VND,2024-12-15T11:59:59Z,ACTIVE,BR-991,22248162,BANK-ACB-004
ACCT-000887,CUST-000744,CUSTOMER,PAYMENT,VND,2024-07-15T07:59:59Z,ACTIVE,BR-824,27096850,BANK-ACB-004
ACCT-000888,CUST-000745,CUSTOMER,PAYMENT,VND,2022-02-09T23:59:59Z,ACTIVE,BR-712,14936542,BANK-VCB-001
ACCT-000889,CUST-000746,CUSTOMER,PAYMENT,VND,2025-08-27T06:59:59Z,ACTIVE,BR-694,195436155,BANK-MBB-003
ACCT-000890,CUST-000747,CUSTOMER,PAYMENT,VND,2023-04-15T04:59:59Z,ACTIVE,BR-118,51981326,BANK-VPB-005
ACCT-000891,CUST-000748,CUSTOMER,PAYMENT,VND,2022-12-28T00:59:59Z,ACTIVE,BR-153,49616133,BANK-TCB-002
ACCT-000892,CUST-000748,CUSTOMER,PAYMENT,VND,2024-02-04T02:59:59Z,ACTIVE,BR-846,31647283,BANK-ACB-004
ACCT-000893,CUST-000749,CUSTOMER,PAYMENT,VND,2024-05-14T05:59:59Z,ACTIVE,BR-163,69767941,BANK-ACB-004
ACCT-000894,CUST-000750,CUSTOMER,PAYMENT,VND,2025-05-19T05:59:59Z,ACTIVE,BR-744,883703,BANK-TCB-002
ACCT-000895,CUST-000750,CUSTOMER,PAYMENT,VND,2025-08-22T01:59:59Z,ACTIVE,BR-844,1742209,BANK-VPB-005
ACCT-000896,CUST-000751,CUSTOMER,PAYMENT,VND,2024-08-28T11:59:59Z,ACTIVE,BR-119,71274309,BANK-TCB-002
ACCT-000897,CUST-000752,CUSTOMER,PAYMENT,VND,2023-01-31T04:59:59Z,ACTIVE,BR-203,35480656,BANK-TCB-002
ACCT-000898,CUST-000753,CUSTOMER,PAYMENT,VND,2025-09-28T10:59:59Z,ACTIVE,BR-946,77033370,BANK-MBB-003
ACCT-000899,CUST-000754,CUSTOMER,PAYMENT,VND,2023-11-12T01:59:59Z,ACTIVE,BR-917,82965973,BANK-MBB-003
ACCT-000900,CUST-000755,CUSTOMER,SAVINGS,VND,2024-08-06T07:59:59Z,ACTIVE,BR-573,55588435,BANK-VCB-001
ACCT-000901,CUST-000755,CUSTOMER,PAYMENT,VND,2025-10-05T07:59:59Z,ACTIVE,BR-304,80608344,BANK-VPB-005
ACCT-000902,CUST-000756,CUSTOMER,SAVINGS,VND,2024-10-17T01:59:59Z,ACTIVE,BR-848,152827970,BANK-VPB-005
ACCT-000903,CUST-000757,CUSTOMER,PAYMENT,VND,2024-11-24T05:59:59Z,ACTIVE,BR-200,75923534,BANK-VCB-001
ACCT-000904,CUST-000757,CUSTOMER,PAYMENT,VND,2025-07-13T09:59:59Z,ACTIVE,BR-452,29162554,BANK-VPB-005
ACCT-000905,CUST-000758,CUSTOMER,PAYMENT,VND,2025-08-13T03:59:59Z,ACTIVE,BR-278,9293485,BANK-MBB-003
ACCT-000906,CUST-000759,CUSTOMER,PAYMENT,VND,2025-08-11T05:59:59Z,ACTIVE,BR-542,37169957,BANK-VCB-001
ACCT-000907,CUST-000760,CUSTOMER,PAYMENT,VND,2023-08-08T09:59:59Z,ACTIVE,BR-608,8225958,BANK-TCB-002
ACCT-000908,CUST-000761,CUSTOMER,SAVINGS,VND,2025-02-07T01:59:59Z,ACTIVE,BR-154,22101580,BANK-MBB-003
ACCT-000909,CUST-000762,CUSTOMER,SAVINGS,VND,2025-08-05T03:59:59Z,ACTIVE,BR-683,5625362,BANK-ACB-004
ACCT-000910,CUST-000763,CUSTOMER,SAVINGS,VND,2024-03-23T08:59:59Z,ACTIVE,BR-624,8447131,BANK-VPB-005
ACCT-000911,CUST-000764,CUSTOMER,PAYMENT,VND,2020-12-15T03:59:59Z,ACTIVE,BR-890,18461889,BANK-MBB-003
ACCT-000912,CUST-000765,CUSTOMER,SAVINGS,VND,2024-07-29T04:59:59Z,ACTIVE,BR-669,27905363,BANK-MBB-003
ACCT-000913,CUST-000766,CUSTOMER,PAYMENT,VND,2024-01-21T03:59:59Z,ACTIVE,BR-886,46381212,BANK-VCB-001
ACCT-000914,CUST-000767,CUSTOMER,PAYMENT,VND,2024-08-11T03:59:59Z,ACTIVE,BR-574,73750698,BANK-VPB-005
ACCT-000915,CUST-000768,CUSTOMER,PAYMENT,VND,2025-05-06T11:59:59Z,ACTIVE,BR-814,30810427,BANK-MBB-003
ACCT-000916,CUST-000769,CUSTOMER,SAVINGS,VND,2024-09-10T08:59:59Z,ACTIVE,BR-217,22958451,BANK-VPB-005
ACCT-000917,CUST-000770,CUSTOMER,PAYMENT,VND,2025-08-12T06:59:59Z,ACTIVE,BR-743,166315273,BANK-VCB-001
ACCT-000918,CUST-000770,CUSTOMER,PAYMENT,VND,2025-09-26T07:59:59Z,ACTIVE,BR-815,13702184,BANK-MBB-003
ACCT-000919,CUST-000771,CUSTOMER,PAYMENT,VND,2024-12-07T05:59:59Z,ACTIVE,BR-899,35837510,BANK-VCB-001
ACCT-000920,CUST-000772,CUSTOMER,PAYMENT,VND,2025-06-14T03:59:59Z,ACTIVE,BR-202,182100862,BANK-VPB-005
ACCT-000921,CUST-000773,CUSTOMER,SAVINGS,VND,2025-09-08T09:59:59Z,ACTIVE,BR-885,10171064,BANK-TCB-002
ACCT-000922,CUST-000774,CUSTOMER,PAYMENT,VND,2025-08-26T03:59:59Z,ACTIVE,BR-941,56009759,BANK-ACB-004
ACCT-000923,CUST-000775,CUSTOMER,PAYMENT,VND,2024-01-10T00:59:59Z,ACTIVE,BR-386,35482231,BANK-ACB-004
ACCT-000924,CUST-000776,CUSTOMER,SAVINGS,VND,2023-12-24T11:59:59Z,ACTIVE,BR-947,79599704,BANK-MBB-003
ACCT-000925,CUST-000777,CUSTOMER,PAYMENT,VND,2024-04-11T06:59:59Z,ACTIVE,BR-506,44801437,BANK-TCB-002
ACCT-000926,CUST-000777,CUSTOMER,PAYMENT,VND,2024-05-26T00:59:59Z,ACTIVE,BR-477,59334314,BANK-VPB-005
ACCT-000927,CUST-000778,CUSTOMER,PAYMENT,VND,2025-09-13T11:59:59Z,ACTIVE,BR-172,21556811,BANK-MBB-003
ACCT-000928,CUST-000779,CUSTOMER,PAYMENT,VND,2024-02-09T05:59:59Z,ACTIVE,BR-660,43373159,BANK-ACB-004
ACCT-000929,CUST-000779,CUSTOMER,PAYMENT,VND,2024-12-01T09:59:59Z,ACTIVE,BR-432,30383091,BANK-TCB-002
ACCT-000930,CUST-000780,CUSTOMER,PAYMENT,VND,2023-06-11T23:59:59Z,ACTIVE,BR-269,15990499,BANK-VCB-001
ACCT-000931,CUST-000781,CUSTOMER,PAYMENT,VND,2024-12-03T10:59:59Z,ACTIVE,BR-782,40961565,BANK-VPB-005
ACCT-000932,CUST-000782,CUSTOMER,PAYMENT,VND,2023-08-15T00:59:59Z,ACTIVE,BR-146,34090645,BANK-TCB-002
ACCT-000933,CUST-000783,CUSTOMER,SAVINGS,VND,2024-10-19T06:59:59Z,ACTIVE,BR-817,67735438,BANK-MBB-003
ACCT-000934,CUST-000784,CUSTOMER,PAYMENT,VND,2023-07-10T09:59:59Z,ACTIVE,BR-702,63544787,BANK-VCB-001
ACCT-000935,CUST-000785,CUSTOMER,PAYMENT,VND,2025-02-02T01:59:59Z,ACTIVE,BR-290,72195977,BANK-VCB-001
ACCT-000936,CUST-000786,CUSTOMER,PAYMENT,VND,2024-10-12T03:59:59Z,ACTIVE,BR-368,77346653,BANK-TCB-002
ACCT-000937,CUST-000787,CUSTOMER,PAYMENT,VND,2024-10-14T10:59:59Z,ACTIVE,BR-144,920698,BANK-ACB-004
ACCT-000938,CUST-000788,CUSTOMER,PAYMENT,VND,2025-09-06T07:59:59Z,ACTIVE,BR-375,6590721,BANK-ACB-004
ACCT-000939,CUST-000789,CUSTOMER,PAYMENT,VND,2023-12-02T10:59:59Z,ACTIVE,BR-282,47301417,BANK-MBB-003
ACCT-000940,CUST-000790,CUSTOMER,PAYMENT,VND,2025-08-14T06:59:59Z,ACTIVE,BR-739,28117261,BANK-ACB-004
ACCT-000941,CUST-000791,CUSTOMER,SAVINGS,VND,2025-04-05T04:59:59Z,ACTIVE,BR-515,44221387,BANK-ACB-004
ACCT-000942,CUST-000792,CUSTOMER,SAVINGS,VND,2025-03-04T01:59:59Z,ACTIVE,BR-893,3201545,BANK-ACB-004
ACCT-000943,CUST-000793,CUSTOMER,PAYMENT,VND,2025-06-17T06:59:59Z,ACTIVE,BR-837,36607297,BANK-VCB-001
ACCT-000944,CUST-000794,CUSTOMER,PAYMENT,VND,2025-01-27T23:59:59Z,ACTIVE,BR-313,58062021,BANK-TCB-002
ACCT-000945,CUST-000795,CUSTOMER,PAYMENT,VND,2025-03-06T11:59:59Z,ACTIVE,BR-696,104061249,BANK-TCB-002
ACCT-000946,CUST-000796,CUSTOMER,PAYMENT,VND,2024-03-31T23:59:59Z,ACTIVE,BR-625,7732829,BANK-TCB-002
ACCT-000947,CUST-000797,CUSTOMER,PAYMENT,VND,2024-05-31T05:59:59Z,ACTIVE,BR-241,72325274,BANK-VCB-001
ACCT-000948,CUST-000798,CUSTOMER,SAVINGS,VND,2023-08-17T23:59:59Z,ACTIVE,BR-629,25620610,BANK-ACB-004
ACCT-000949,CUST-000799,CUSTOMER,PAYMENT,VND,2022-11-05T09:59:59Z,ACTIVE,BR-403,42033918,BANK-VPB-005
ACCT-000950,CUST-000799,CUSTOMER,SAVINGS,VND,2023-10-01T11:59:59Z,ACTIVE,BR-393,12412926,BANK-MBB-003
ACCT-000951,CUST-000800,CUSTOMER,PAYMENT,VND,2025-07-09T04:59:59Z,ACTIVE,BR-748,4433197,BANK-ACB-004
ACCT-000952,CUST-000801,CUSTOMER,PAYMENT,VND,2025-04-23T09:59:59Z,ACTIVE,BR-652,62886867,BANK-VCB-001
ACCT-000953,CUST-000802,CUSTOMER,PAYMENT,VND,2025-09-11T01:59:59Z,ACTIVE,BR-111,74467820,BANK-TCB-002
ACCT-000954,CUST-000803,CUSTOMER,PAYMENT,VND,2021-12-14T23:59:59Z,ACTIVE,BR-583,56248682,BANK-VPB-005
ACCT-000955,CUST-000804,CUSTOMER,PAYMENT,VND,2022-12-02T09:59:59Z,ACTIVE,BR-740,79124191,BANK-TCB-002
ACCT-000956,CUST-000805,CUSTOMER,PAYMENT,VND,2022-05-17T09:59:59Z,ACTIVE,BR-250,11279483,BANK-VPB-005
ACCT-000957,CUST-000805,CUSTOMER,PAYMENT,VND,2021-07-26T00:59:59Z,ACTIVE,BR-508,156994983,BANK-VCB-001
ACCT-000958,CUST-000806,CUSTOMER,PAYMENT,VND,2024-09-19T23:59:59Z,ACTIVE,BR-938,47982976,BANK-VPB-005
ACCT-000959,CUST-000807,CUSTOMER,SAVINGS,VND,2022-09-20T10:59:59Z,ACTIVE,BR-606,35554019,BANK-TCB-002
ACCT-000960,CUST-000807,CUSTOMER,PAYMENT,VND,2023-06-14T03:59:59Z,ACTIVE,BR-970,14583675,BANK-ACB-004
ACCT-000961,CUST-000808,CUSTOMER,PAYMENT,VND,2024-10-17T07:59:59Z,ACTIVE,BR-360,75469830,BANK-VCB-001
ACCT-000962,CUST-000809,CUSTOMER,PAYMENT,VND,2024-09-01T09:59:59Z,ACTIVE,BR-786,77738441,BANK-TCB-002
ACCT-000963,CUST-000809,CUSTOMER,PAYMENT,VND,2024-12-14T02:59:59Z,ACTIVE,BR-535,72392371,BANK-MBB-003
ACCT-000964,CUST-000810,CUSTOMER,PAYMENT,VND,2025-06-26T00:59:59Z,ACTIVE,BR-146,64687554,BANK-VCB-001
ACCT-000965,CUST-000811,CUSTOMER,PAYMENT,VND,2024-09-14T11:59:59Z,ACTIVE,BR-213,31414995,BANK-TCB-002
ACCT-000966,CUST-000812,CUSTOMER,SAVINGS,VND,2024-09-29T06:59:59Z,ACTIVE,BR-182,47682146,BANK-TCB-002
ACCT-000967,CUST-000813,CUSTOMER,PAYMENT,VND,2024-07-02T09:59:59Z,ACTIVE,BR-557,45523043,BANK-MBB-003
ACCT-000968,CUST-000813,CUSTOMER,PAYMENT,VND,2025-03-31T23:59:59Z,ACTIVE,BR-725,40451180,BANK-VPB-005
ACCT-000969,CUST-000814,CUSTOMER,PAYMENT,VND,2024-11-15T09:59:59Z,ACTIVE,BR-890,142183349,BANK-MBB-003
ACCT-000970,CUST-000815,CUSTOMER,PAYMENT,VND,2025-07-29T01:59:59Z,ACTIVE,BR-305,174635531,BANK-ACB-004
ACCT-000971,CUST-000815,CUSTOMER,PAYMENT,VND,2023-03-28T03:59:59Z,ACTIVE,BR-637,107909373,BANK-VCB-001
ACCT-000972,CUST-000816,CUSTOMER,SAVINGS,VND,2021-07-25T11:59:59Z,ACTIVE,BR-248,41081378,BANK-TCB-002
ACCT-000973,CUST-000817,CUSTOMER,PAYMENT,VND,2025-07-29T23:59:59Z,ACTIVE,BR-352,574344,BANK-VPB-005
ACCT-000974,CUST-000817,CUSTOMER,PAYMENT,VND,2023-11-30T06:59:59Z,ACTIVE,BR-594,7793217,BANK-ACB-004
ACCT-000975,CUST-000818,CUSTOMER,PAYMENT,VND,2023-11-04T07:59:59Z,ACTIVE,BR-598,149266901,BANK-ACB-004
ACCT-000976,CUST-000819,CUSTOMER,SAVINGS,VND,2024-08-05T06:59:59Z,ACTIVE,BR-440,70743024,BANK-TCB-002
ACCT-000977,CUST-000820,CUSTOMER,PAYMENT,VND,2025-05-02T02:59:59Z,ACTIVE,BR-288,168329841,BANK-VCB-001
ACCT-000978,CUST-000821,CUSTOMER,PAYMENT,VND,2024-05-20T11:59:59Z,ACTIVE,BR-708,48825027,BANK-ACB-004
ACCT-000979,CUST-000822,CUSTOMER,SAVINGS,VND,2025-03-07T05:59:59Z,ACTIVE,BR-574,10766319,BANK-TCB-002
ACCT-000980,CUST-000823,CUSTOMER,PAYMENT,VND,2025-09-08T00:59:59Z,ACTIVE,BR-720,10894359,BANK-ACB-004
ACCT-000981,CUST-000824,CUSTOMER,PAYMENT,VND,2022-12-10T03:59:59Z,ACTIVE,BR-263,52402221,BANK-TCB-002
ACCT-000982,CUST-000825,CUSTOMER,PAYMENT,VND,2024-06-15T11:59:59Z,ACTIVE,BR-990,62269701,BANK-VCB-001
ACCT-000983,CUST-000826,CUSTOMER,PAYMENT,VND,2022-01-13T06:59:59Z,ACTIVE,BR-971,15585805,BANK-ACB-004
ACCT-000984,CUST-000827,CUSTOMER,PAYMENT,VND,2025-09-12T23:59:59Z,ACTIVE,BR-753,64889027,BANK-MBB-003
ACCT-000985,CUST-000828,CUSTOMER,PAYMENT,VND,2025-08-14T06:59:59Z,ACTIVE,BR-353,42498384,BANK-ACB-004
ACCT-000986,CUST-000829,CUSTOMER,PAYMENT,VND,2025-04-24T05:59:59Z,ACTIVE,BR-366,5594656,BANK-MBB-003
ACCT-000987,CUST-000830,CUSTOMER,PAYMENT,VND,2025-05-26T11:59:59Z,ACTIVE,BR-227,21396803,BANK-ACB-004
ACCT-000988,CUST-000831,CUSTOMER,PAYMENT,VND,2024-05-20T09:59:59Z,ACTIVE,BR-340,74155032,BANK-VCB-001
ACCT-000989,CUST-000831,CUSTOMER,SAVINGS,VND,2023-06-25T03:59:59Z,ACTIVE,BR-790,23193030,BANK-TCB-002
ACCT-000990,CUST-000832,CUSTOMER,PAYMENT,VND,2025-04-22T10:59:59Z,ACTIVE,BR-319,6302885,BANK-VPB-005
ACCT-000991,CUST-000833,CUSTOMER,PAYMENT,VND,2023-11-14T07:59:59Z,ACTIVE,BR-823,2520111,BANK-MBB-003
ACCT-000992,CUST-000834,CUSTOMER,PAYMENT,VND,2025-05-10T11:59:59Z,ACTIVE,BR-156,177875508,BANK-TCB-002
ACCT-000993,CUST-000835,CUSTOMER,SAVINGS,VND,2021-09-23T07:59:59Z,ACTIVE,BR-869,663850,BANK-TCB-002
ACCT-000994,CUST-000836,CUSTOMER,SAVINGS,VND,2025-06-12T00:59:59Z,ACTIVE,BR-853,38458772,BANK-ACB-004
ACCT-000995,CUST-000837,CUSTOMER,PAYMENT,VND,2023-04-26T10:59:59Z,ACTIVE,BR-913,96194413,BANK-VCB-001
ACCT-000996,CUST-000838,CUSTOMER,PAYMENT,VND,2024-04-21T07:59:59Z,ACTIVE,BR-889,76210316,BANK-VCB-001
ACCT-000997,CUST-000839,CUSTOMER,PAYMENT,VND,2025-07-15T10:59:59Z,ACTIVE,BR-241,67071109,BANK-TCB-002
ACCT-000998,CUST-000840,CUSTOMER,SAVINGS,VND,2025-07-16T01:59:59Z,ACTIVE,BR-139,69555554,BANK-VPB-005
ACCT-000999,CUST-000841,CUSTOMER,PAYMENT,VND,2025-01-14T07:59:59Z,ACTIVE,BR-315,77410749,BANK-ACB-004
ACCT-001000,CUST-000842,CUSTOMER,PAYMENT,VND,2025-03-18T09:59:59Z,ACTIVE,BR-383,28960448,BANK-VCB-001
ACCT-001001,CUST-000843,CUSTOMER,PAYMENT,VND,2025-10-11T06:59:59Z,ACTIVE,BR-886,31376649,BANK-VCB-001
ACCT-001002,CUST-000844,CUSTOMER,PAYMENT,VND,2021-01-12T05:59:59Z,ACTIVE,BR-502,39552468,BANK-VPB-005
ACCT-001003,CUST-000845,CUSTOMER,PAYMENT,VND,2022-11-27T09:59:59Z,ACTIVE,BR-967,77181799,BANK-ACB-004
ACCT-001004,CUST-000846,CUSTOMER,SAVINGS,VND,2022-02-26T03:59:59Z,ACTIVE,BR-658,13624579,BANK-VCB-001
ACCT-001005,CUST-000847,CUSTOMER,PAYMENT,VND,2024-01-26T00:59:59Z,ACTIVE,BR-896,27344263,BANK-ACB-004
ACCT-001006,CUST-000848,CUSTOMER,SAVINGS,VND,2023-02-22T04:59:59Z,ACTIVE,BR-854,4334515,BANK-VCB-001
ACCT-001007,CUST-000848,CUSTOMER,PAYMENT,VND,2024-02-28T10:59:59Z,ACTIVE,BR-445,8793461,BANK-TCB-002
ACCT-001008,CUST-000849,CUSTOMER,PAYMENT,VND,2024-10-24T03:59:59Z,ACTIVE,BR-234,35098724,BANK-VCB-001
ACCT-001009,CUST-000849,CUSTOMER,SAVINGS,VND,2025-06-15T06:59:59Z,ACTIVE,BR-807,29118408,BANK-ACB-004
ACCT-001010,CUST-000850,CUSTOMER,PAYMENT,VND,2025-09-18T04:59:59Z,ACTIVE,BR-598,51149695,BANK-TCB-002
ACCT-001011,CUST-000851,CUSTOMER,PAYMENT,VND,2025-08-18T09:59:59Z,ACTIVE,BR-817,14266500,BANK-VCB-001
ACCT-001012,CUST-000852,CUSTOMER,PAYMENT,VND,2024-10-28T00:59:59Z,ACTIVE,BR-655,6937543,BANK-TCB-002
ACCT-001013,CUST-000852,CUSTOMER,SAVINGS,VND,2025-01-25T06:59:59Z,ACTIVE,BR-549,13831585,BANK-VPB-005
ACCT-001014,CUST-000853,CUSTOMER,PAYMENT,VND,2022-01-17T06:59:59Z,ACTIVE,BR-621,17710194,BANK-VPB-005
ACCT-001015,CUST-000854,CUSTOMER,PAYMENT,VND,2024-11-03T23:59:59Z,ACTIVE,BR-848,45427096,BANK-ACB-004
ACCT-001016,CUST-000855,CUSTOMER,SAVINGS,VND,2024-09-22T03:59:59Z,ACTIVE,BR-490,11176792,BANK-VPB-005
ACCT-001017,CUST-000856,CUSTOMER,PAYMENT,VND,2021-09-12T03:59:59Z,ACTIVE,BR-900,153336589,BANK-ACB-004
ACCT-001018,CUST-000857,CUSTOMER,PAYMENT,VND,2025-06-18T06:59:59Z,ACTIVE,BR-907,43961793,BANK-ACB-004
ACCT-001019,CUST-000857,CUSTOMER,PAYMENT,VND,2025-03-13T08:59:59Z,ACTIVE,BR-869,71773846,BANK-ACB-004
