transaction_id,source_account_ref,source_account_type,source_bank_id,destination_account_ref,destination_account_type,destination_bank_id,amount,currency,transaction_type,channel,purpose_code,description,occurred_at,direction,source_ip,device_id,is_cross_border,source_country,destination_country,data_visibility,evidence_source,payment_reference
TXN-00004496,ACCT-SHB-001077,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000929,EXTERNAL,BANK-ACB-EXT,2037899,VND,TRANSFER,INTERNET,TRANSFER,OUTBOUND-575075,2025-10-13T02:46:39Z,OUTBOUND,10.229.129.71,DEV-00000909,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-13382931
TXN-00004497,ACCT-SHB-000359,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000492,INTERNAL_SHB,BANK-SHB-001,1402736,VND,TRANSFER,MOBILE,PAYMENT,PAYMENT-481966,2025-10-13T02:49:53Z,INTERNAL,10.195.1.145,DEV-00000305,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-59620942
TXN-00004498,ACCT-SHB-002300,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000485,EXTERNAL,BANK-VCB-EXT,896686,VND,TRANSFER,API,SERVICES,OUTBOUND-622569,2025-10-13T02:53:08Z,OUTBOUND,10.68.134.99,DEV-00001939,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-57194204
TXN-00004499,ACCT-SHB-000433,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000542,EXTERNAL,BANK-FOREIGN-SG-DEMO,4128979,VND,FX,SWIFT,FX,OUTBOUND-458177,2025-10-13T02:56:22Z,OUTBOUND,10.190.240.245,DEV-00000365,true,VN,SG,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-47288252
TXN-00004500,EXT-ACC-000322,EXTERNAL,BANK-FOREIGN-JP-DEMO,ACCT-SHB-002370,INTERNAL_SHB,BANK-SHB-001,311731,VND,FX,SWIFT,FX,INBOUND-329849,2025-10-13T02:59:37Z,INBOUND,,,true,JP,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-59236077
TXN-00004501,ACCT-SHB-001487,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000867,INTERNAL_SHB,BANK-SHB-001,2046989,VND,TRANSFER,INTERNET,UTILITIES,UTILITIES-523934,2025-10-13T03:02:51Z,INTERNAL,10.244.223.41,DEV-00001260,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-81251603
TXN-00004502,EXT-ACC-000490,EXTERNAL,BANK-TCB-EXT,ACCT-SHB-002250,INTERNAL_SHB,BANK-SHB-001,1016317,VND,TRANSFER,BRANCH,CASH_OUT,INBOUND-141938,2025-10-13T03:06:05Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-54322497
TXN-00004503,ACCT-SHB-000483,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-002143,INTERNAL_SHB,BANK-SHB-001,2527249,VND,TRANSFER,INTERNET,UTILITIES,UTILITIES-884512,2025-10-13T03:09:20Z,INTERNAL,10.214.39.24,DEV-00000409,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-96385994
TXN-00004504,ACCT-SHB-001362,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000720,EXTERNAL,BANK-VPB-EXT,1313530,VND,TRANSFER,MOBILE,PAYMENT,OUTBOUND-360798,2025-10-13T03:12:34Z,OUTBOUND,10.20.229.167,DEV-00001150,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-74900093
TXN-00004505,EXT-ACC-000724,EXTERNAL,BANK-VPB-EXT,ACCT-SHB-000263,INTERNAL_SHB,BANK-SHB-001,6349424,VND,TRANSFER,MOBILE,TRANSFER,INBOUND-986467,2025-10-13T03:15:49Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-95374157
TXN-00004506,ACCT-SHB-002448,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000863,EXTERNAL,BANK-ACB-EXT,8620227,VND,TRANSFER,INTERNET,SERVICES,OUTBOUND-119629,2025-10-13T03:19:03Z,OUTBOUND,10.95.172.193,DEV-00001041,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-69394724
TXN-00004507,ACCT-SHB-001807,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001154,INTERNAL_SHB,BANK-SHB-001,2855920,VND,TRANSFER,MOBILE,TRANSFER,TRANSFER-111214,2025-10-13T03:22:17Z,INTERNAL,10.95.14.233,DEV-00001534,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-62745478
TXN-00004508,ACCT-SHB-001422,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000466,INTERNAL_SHB,BANK-SHB-001,1637745,VND,TRANSFER,ATM,TRANSFER,TRANSFER-481974,2025-10-13T03:25:32Z,INTERNAL,10.185.20.107,DEV-00001200,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-93097520
TXN-00004509,ACCT-SHB-001951,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000049,INTERNAL_SHB,BANK-SHB-001,985200,VND,TRANSFER,MOBILE,PAYMENT,PAYMENT-909967,2025-10-13T03:28:46Z,INTERNAL,10.35.87.145,DEV-00001650,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-24218873
TXN-00004510,ACCT-SHB-002089,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000327,EXTERNAL,BANK-TCB-EXT,10735571,VND,TRANSFER,INTERNET,SERVICES,OUTBOUND-470670,2025-10-13T03:32:01Z,OUTBOUND,10.191.198.145,DEV-00001765,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-35733743
TXN-00004511,EXT-ACC-000238,EXTERNAL,BANK-ACB-EXT,ACCT-SHB-000008,INTERNAL_SHB,BANK-SHB-001,1924619,VND,TRANSFER,ATM,RENT,INBOUND-850398,2025-10-13T03:35:15Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-29853507
TXN-00004512,ACCT-SHB-002133,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000065,INTERNAL_SHB,BANK-SHB-001,1535997,VND,TRANSFER,MOBILE,TRANSFER,TRANSFER-521676,2025-10-13T03:38:29Z,INTERNAL,10.135.155.233,DEV-00001802,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-81550577
TXN-00004513,ACCT-SHB-002454,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000182,EXTERNAL,BANK-VPB-EXT,10035590,VND,TRANSFER,INTERNET,INVOICE,OUTBOUND-228098,2025-10-13T03:41:44Z,OUTBOUND,10.240.77.125,DEV-00000217,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-69873120
TXN-00004514,EXT-ACC-000441,EXTERNAL,BANK-VCB-EXT,ACCT-SHB-001977,INTERNAL_SHB,BANK-SHB-001,1751775,VND,TRANSFER,INTERNET,PAYMENT,INBOUND-293446,2025-10-13T03:44:58Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-87274994
TXN-00004515,ACCT-SHB-000502,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000559,INTERNAL_SHB,BANK-SHB-001,2769671,VND,TRANSFER,INTERNET,INVOICE,INVOICE-711366,2025-10-13T03:48:13Z,INTERNAL,10.33.43.73,DEV-00000427,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-11444615
TXN-00004516,ACCT-SHB-000289,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001509,INTERNAL_SHB,BANK-SHB-001,1554036,VND,TRANSFER,MOBILE,TRANSFER,TRANSFER-200442,2025-10-13T03:51:27Z,INTERNAL,10.232.222.13,DEV-00000245,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-33614632
TXN-00004517,EXT-ACC-000980,EXTERNAL,BANK-TCB-EXT,ACCT-SHB-001017,INTERNAL_SHB,BANK-SHB-001,2011388,VND,TRANSFER,MOBILE,PAYMENT,INBOUND-521338,2025-10-13T03:54:41Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-13105877
TXN-00004518,EXT-ACC-000684,EXTERNAL,BANK-VPB-EXT,ACCT-SHB-002235,INTERNAL_SHB,BANK-SHB-001,4411681,VND,TRANSFER,MOBILE,TRANSFER,INBOUND-826247,2025-10-13T03:57:56Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-47377994
TXN-00004519,EXT-ACC-000668,EXTERNAL,BANK-VCB-EXT,ACCT-SHB-001002,INTERNAL_SHB,BANK-SHB-001,2864631,VND,TRANSFER,MOBILE,UTILITIES,INBOUND-295657,2025-10-13T04:01:10Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-10712848
TXN-00004520,ACCT-SHB-001919,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000528,EXTERNAL,BANK-TCB-EXT,5377912,VND,TRANSFER,INTERNET,SERVICES,OUTBOUND-112232,2025-10-13T04:04:25Z,OUTBOUND,10.253.19.208,DEV-00001624,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-95110157
TXN-00004521,ACCT-SHB-000572,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001025,INTERNAL_SHB,BANK-SHB-001,1756445,VND,TRANSFER,MOBILE,UTILITIES,UTILITIES-163741,2025-10-13T04:07:39Z,INTERNAL,10.120.148.238,DEV-00000485,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-86667137
TXN-00004522,EXT-ACC-000555,EXTERNAL,BANK-VPB-EXT,ACCT-SHB-002053,INTERNAL_SHB,BANK-SHB-001,1565499,VND,TRANSFER,MOBILE,TRANSFER,INBOUND-832615,2025-10-13T04:10:53Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-77415298
TXN-00004523,EXT-ACC-000786,EXTERNAL,BANK-VPB-EXT,ACCT-SHB-000879,INTERNAL_SHB,BANK-SHB-001,158657,VND,TRANSFER,MOBILE,TRANSFER,INBOUND-967850,2025-10-13T04:14:08Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-80066915
TXN-00004524,ACCT-SHB-002256,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-002173,INTERNAL_SHB,BANK-SHB-001,1719120,VND,TRANSFER,INTERNET,PAYMENT,PAYMENT-512763,2025-10-13T04:17:22Z,INTERNAL,10.69.48.213,DEV-00001903,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-36505739
TXN-00004525,ACCT-SHB-001348,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000594,EXTERNAL,BANK-TCB-EXT,2005103,VND,TRANSFER,MOBILE,PAYMENT,OUTBOUND-581527,2025-10-13T04:20:37Z,OUTBOUND,10.154.163.53,DEV-00001138,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-92707122
TXN-00004526,EXT-ACC-000243,EXTERNAL,BANK-ACB-EXT,ACCT-SHB-000734,INTERNAL_SHB,BANK-SHB-001,1230187,VND,TRANSFER,MOBILE,RENT,INBOUND-319667,2025-10-13T04:23:51Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-45299103
TXN-00004527,ACCT-SHB-002044,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000181,INTERNAL_SHB,BANK-SHB-001,1453980,VND,TRANSFER,MOBILE,PAYMENT,PAYMENT-150013,2025-10-13T04:27:05Z,INTERNAL,10.120.230.171,DEV-00001729,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-21756222
TXN-00004528,EXT-ACC-000404,EXTERNAL,BANK-ACB-EXT,ACCT-SHB-002276,INTERNAL_SHB,BANK-SHB-001,155160,VND,TRANSFER,MOBILE,TRANSFER,INBOUND-438481,2025-10-13T04:30:20Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-74507795
TXN-00004529,ACCT-SHB-002247,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000489,EXTERNAL,BANK-TCB-EXT,1866393,VND,TRANSFER,INTERNET,TRANSFER,OUTBOUND-827097,2025-10-13T04:33:34Z,OUTBOUND,10.162.39.20,DEV-00001896,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-72140771
TXN-00004530,ACCT-SHB-001055,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000262,EXTERNAL,BANK-VPB-EXT,1226145,VND,TRANSFER,ATM,TRANSFER,OUTBOUND-682867,2025-10-13T04:36:48Z,OUTBOUND,10.247.33.163,DEV-00000891,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-76616683
TXN-00004531,EXT-ACC-000952,EXTERNAL,BANK-FOREIGN-KR-DEMO,ACCT-SHB-002264,INTERNAL_SHB,BANK-SHB-001,1590577,VND,FX,SWIFT,FX,INBOUND-411221,2025-10-13T04:40:03Z,INBOUND,,,true,KR,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-28690844
TXN-00004532,ACCT-SHB-000238,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001635,INTERNAL_SHB,BANK-SHB-001,2085236,VND,TRANSFER,INTERNET,UTILITIES,UTILITIES-867072,2025-10-13T04:43:17Z,INTERNAL,10.248.143.21,DEV-00000202,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-47961924
TXN-00004533,ACCT-SHB-002057,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000541,INTERNAL_SHB,BANK-SHB-001,467647,VND,TRANSFER,MOBILE,CASH_OUT,CASH_OUT-706247,2025-10-13T04:46:32Z,INTERNAL,10.170.177.251,DEV-00001740,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-77133799
TXN-00004534,ACCT-SHB-000837,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000653,EXTERNAL,BANK-MBB-EXT,3695214,VND,TRANSFER,API,SERVICES,OUTBOUND-938216,2025-10-13T04:49:46Z,OUTBOUND,10.114.15.252,DEV-00000706,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-43616999
TXN-00004535,EXT-ACC-000486,EXTERNAL,BANK-VPB-EXT,ACCT-SHB-001127,INTERNAL_SHB,BANK-SHB-001,404475,VND,TRANSFER,ATM,CASH_OUT,INBOUND-658070,2025-10-13T04:53:00Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-79353480
TXN-00004536,ACCT-SHB-000856,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000286,INTERNAL_SHB,BANK-SHB-001,1884836,VND,TRANSFER,ATM,TRANSFER,TRANSFER-834485,2025-10-13T04:56:15Z,INTERNAL,10.153.140.171,DEV-00000723,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-39152855
TXN-00004537,ACCT-SHB-000402,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000212,EXTERNAL,BANK-VPB-EXT,221340,VND,TRANSFER,MOBILE,CASH_OUT,OUTBOUND-516819,2025-10-13T04:59:29Z,OUTBOUND,10.24.129.150,DEV-00000341,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-81085777
TXN-00004538,ACCT-SHB-002151,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000716,EXTERNAL,BANK-ACB-EXT,3035355,VND,TRANSFER,MOBILE,TRANSFER,OUTBOUND-961409,2025-10-13T05:02:44Z,OUTBOUND,10.159.14.44,DEV-00001817,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-40469840
TXN-00004539,ACCT-SHB-001152,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000046,INTERNAL_SHB,BANK-SHB-001,775380,VND,TRANSFER,ATM,PAYMENT,PAYMENT-482830,2025-10-13T05:05:58Z,INTERNAL,10.66.116.2,DEV-00000969,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-86496081
TXN-00004540,ACCT-SHB-002014,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000069,EXTERNAL,BANK-VPB-EXT,1764733,VND,TRANSFER,MOBILE,RENT,OUTBOUND-348055,2025-10-13T05:09:12Z,OUTBOUND,10.20.226.29,DEV-00001702,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-77558421
TXN-00004541,ACCT-SHB-000450,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000809,EXTERNAL,BANK-VPB-EXT,2744146,VND,TRANSFER,MOBILE,RENT,OUTBOUND-726457,2025-10-13T05:12:27Z,OUTBOUND,10.44.32.42,DEV-00000378,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-67342696
TXN-00004542,ACCT-SHB-001058,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000221,EXTERNAL,BANK-VCB-EXT,2449742,VND,TRANSFER,MOBILE,PAYMENT,OUTBOUND-324010,2025-10-13T05:15:41Z,OUTBOUND,10.89.57.109,DEV-00000894,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-24625919
TXN-00004543,ACCT-SHB-002039,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001563,INTERNAL_SHB,BANK-SHB-001,3096807,VND,TRANSFER,INTERNET,TRANSFER,TRANSFER-821428,2025-10-13T05:18:56Z,INTERNAL,10.213.38.171,DEV-00001724,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-19275556
TXN-00004544,ACCT-SHB-002166,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000177,EXTERNAL,BANK-MBB-EXT,2016361,VND,TRANSFER,MOBILE,TRANSFER,OUTBOUND-228068,2025-10-13T05:22:10Z,OUTBOUND,10.215.80.244,DEV-00001829,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-55650835
TXN-00004545,ACCT-SHB-001387,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001147,INTERNAL_SHB,BANK-SHB-001,5336191,VND,TRANSFER,INTERNET,TRANSFER,TRANSFER-412505,2025-10-13T05:25:24Z,INTERNAL,10.247.131.154,DEV-00001169,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-82267206
TXN-00004546,EXT-ACC-000834,EXTERNAL,BANK-MBB-EXT,ACCT-SHB-000081,INTERNAL_SHB,BANK-SHB-001,1965119,VND,TRANSFER,MOBILE,TRANSFER,INBOUND-607503,2025-10-13T05:28:39Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-17823193
TXN-00004547,ACCT-SHB-001196,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000368,EXTERNAL,BANK-ACB-EXT,2000748,VND,TRANSFER,INTERNET,RENT,OUTBOUND-636387,2025-10-13T05:31:53Z,OUTBOUND,10.119.200.216,DEV-00001006,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-82698650
TXN-00004548,EXT-ACC-000783,EXTERNAL,BANK-FOREIGN-US-DEMO,ACCT-SHB-000710,INTERNAL_SHB,BANK-SHB-001,5948455,VND,FX,SWIFT,INVOICE,INBOUND-792645,2025-10-13T05:35:08Z,INBOUND,,,true,US,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-77252240
TXN-00004549,ACCT-SHB-000534,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000380,INTERNAL_SHB,BANK-SHB-001,2614240,VND,TRANSFER,MOBILE,INVOICE,INVOICE-341164,2025-10-13T05:38:22Z,INTERNAL,10.226.178.96,DEV-00000453,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-40344860
TXN-00004550,EXT-ACC-000740,EXTERNAL,BANK-TCB-EXT,ACCT-SHB-001941,INTERNAL_SHB,BANK-SHB-001,1172631,VND,TRANSFER,MOBILE,UTILITIES,INBOUND-886018,2025-10-13T05:41:36Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-39565048
TXN-00004551,ACCT-SHB-001127,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000794,INTERNAL_SHB,BANK-SHB-001,429506,VND,TRANSFER,MOBILE,PAYMENT,PAYMENT-463490,2025-10-13T05:44:51Z,INTERNAL,10.201.154.103,DEV-00000948,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-21071401
TXN-00004552,ACCT-SHB-001923,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-002172,INTERNAL_SHB,BANK-SHB-001,1358071,VND,TRANSFER,MOBILE,TRANSFER,TRANSFER-183212,2025-10-13T05:48:05Z,INTERNAL,10.200.177.201,DEV-00001628,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-83093682
TXN-00004553,ACCT-SHB-000685,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000580,EXTERNAL,BANK-VPB-EXT,1650884,VND,TRANSFER,ATM,PAYMENT,OUTBOUND-644820,2025-10-13T05:51:20Z,OUTBOUND,10.200.53.22,DEV-00000581,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-87200427
TXN-00004554,ACCT-SHB-002335,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000048,EXTERNAL,BANK-VPB-EXT,1303415,VND,TRANSFER,BRANCH,TRANSFER,OUTBOUND-304865,2025-10-13T05:54:34Z,OUTBOUND,10.39.76.120,DEV-00001967,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-74567169
TXN-00004555,EXT-ACC-000009,EXTERNAL,BANK-VCB-EXT,ACCT-SHB-000346,INTERNAL_SHB,BANK-SHB-001,1836876,VND,TRANSFER,INTERNET,TRANSFER,INBOUND-424937,2025-10-13T05:57:48Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-89711740
TXN-00004556,EXT-ACC-000561,EXTERNAL,BANK-VCB-EXT,ACCT-SHB-001738,INTERNAL_SHB,BANK-SHB-001,2799849,VND,TRANSFER,MOBILE,PAYMENT,INBOUND-649808,2025-10-13T06:01:03Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-93822353
TXN-00004557,ACCT-SHB-001654,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001135,INTERNAL_SHB,BANK-SHB-001,1976845,VND,TRANSFER,MOBILE,TRANSFER,TRANSFER-419545,2025-10-13T06:04:17Z,INTERNAL,10.142.216.101,DEV-00001404,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-68585457
TXN-00004558,ACCT-SHB-002383,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000199,INTERNAL_SHB,BANK-SHB-001,939553,VND,TRANSFER,MOBILE,SUPPLIER,SUPPLIER-633861,2025-10-13T06:07:32Z,INTERNAL,10.132.121.61,DEV-00002009,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-19866248
TXN-00004559,ACCT-SHB-002061,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001063,INTERNAL_SHB,BANK-SHB-001,503579,VND,TRANSFER,MOBILE,PAYMENT,PAYMENT-173484,2025-10-13T06:10:46Z,INTERNAL,10.0.14.102,DEV-00001743,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-36415167
TXN-00004560,ACCT-SHB-001300,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000885,EXTERNAL,BANK-VCB-EXT,6737755,VND,TRANSFER,API,INVOICE,OUTBOUND-797126,2025-10-13T06:14:00Z,OUTBOUND,10.223.2.217,DEV-00001098,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-32785263
TXN-00004561,EXT-ACC-000469,EXTERNAL,BANK-ACB-EXT,ACCT-SHB-000270,INTERNAL_SHB,BANK-SHB-001,1748745,VND,TRANSFER,MOBILE,RENT,INBOUND-561546,2025-10-13T06:17:15Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-63466552
TXN-00004562,ACCT-SHB-002200,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000409,INTERNAL_SHB,BANK-SHB-001,2801397,VND,TRANSFER,INTERNET,TRANSFER,TRANSFER-893513,2025-10-13T06:20:29Z,INTERNAL,10.57.32.117,DEV-00001857,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-45426486
TXN-00004563,ACCT-SHB-000851,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000953,INTERNAL_SHB,BANK-SHB-001,1961877,VND,TRANSFER,BRANCH,TRANSFER,TRANSFER-601721,2025-10-13T06:23:44Z,INTERNAL,10.143.134.12,DEV-00000718,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-56477029
TXN-00004564,ACCT-SHB-000709,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000762,EXTERNAL,BANK-MBB-EXT,7320035,VND,TRANSFER,MOBILE,SERVICES,OUTBOUND-446700,2025-10-13T06:26:58Z,OUTBOUND,10.47.196.146,DEV-00000603,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-70492275
TXN-00004565,ACCT-SHB-001595,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000862,EXTERNAL,BANK-VCB-EXT,2212263,VND,TRANSFER,MOBILE,TRANSFER,OUTBOUND-317724,2025-10-13T06:30:12Z,OUTBOUND,10.211.43.122,DEV-00001354,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-35956196
TXN-00004566,EXT-ACC-000541,EXTERNAL,BANK-VCB-EXT,ACCT-SHB-002375,INTERNAL_SHB,BANK-SHB-001,24520133,VND,TRANSFER,API,PAYROLL,INBOUND-877832,2025-10-13T06:33:27Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-19309040
TXN-00004567,ACCT-SHB-000897,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001339,INTERNAL_SHB,BANK-SHB-001,1182893,VND,TRANSFER,ATM,TRANSFER,TRANSFER-928608,2025-10-13T06:36:41Z,INTERNAL,10.34.24.100,DEV-00000758,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-91472720
